image_name,Type_1,Type_2,Type_3
110.jpg,0,1,0
111.jpg,1,0,0
112.jpg,0,0,1
113.jpg,0,0,1
114.jpg,0,1,0
115.jpg,0,1,0
116.jpg,0,1,0
117.jpg,0,1,0
118.jpg,0,0,1
119.jpg,0,1,0
120.jpg,0,1,0
121.jpg,0,1,0
122.jpg,0,0,1
123.jpg,1,0,0
124.jpg,0,0,1
125.jpg,0,1,0
126.jpg,0,1,0
127.jpg,0,1,0
128.jpg,0,1,0
129.jpg,0,1,0
130.jpg,0,1,0
131.jpg,0,0,1
132.jpg,0,0,1
133.jpg,0,0,1
134.jpg,0,1,0
135.jpg,0,1,0
136.jpg,0,1,0
137.jpg,0,1,0
138.jpg,0,1,0
139.jpg,0,1,0
140.jpg,0,1,0
141.jpg,0,0,1
142.jpg,1,0,0
143.jpg,0,0,1
144.jpg,0,1,0
145.jpg,0,0,1
146.jpg,0,1,0
147.jpg,0,1,0
148.jpg,0,1,0
149.jpg,0,0,1
150.jpg,1,0,0
151.jpg,0,0,1
152.jpg,0,1,0
153.jpg,0,0,1
154.jpg,1,0,0
155.jpg,0,0,1
156.jpg,0,1,0
157.jpg,0,0,1
158.jpg,0,0,1
159.jpg,0,1,0
160.jpg,1,0,0
161.jpg,0,1,0
162.jpg,0,1,0
163.jpg,0,1,0
164.jpg,0,1,0
165.jpg,1,0,0
166.jpg,1,0,0
167.jpg,0,0,1
168.jpg,1,0,0
169.jpg,0,1,0
170.jpg,0,1,0
171.jpg,0,0,1
172.jpg,0,1,0
173.jpg,1,0,0
174.jpg,0,1,0
175.jpg,0,0,1
176.jpg,0,1,0
177.jpg,0,1,0
178.jpg,0,0,1
179.jpg,0,1,0
180.jpg,0,0,1
181.jpg,1,0,0
182.jpg,0,0,1
183.jpg,0,1,0
184.jpg,0,0,1
185.jpg,0,0,1
186.jpg,0,1,0
187.jpg,0,1,0
188.jpg,0,1,0
189.jpg,0,0,1
190.jpg,0,1,0
191.jpg,0,1,0
192.jpg,0,0,1
193.jpg,1,0,0
194.jpg,0,1,0
195.jpg,1,0,0
196.jpg,1,0,0
197.jpg,0,1,0
198.jpg,0,0,1
199.jpg,0,0,1
200.jpg,0,1,0
201.jpg,0,1,0
202.jpg,0,1,0
203.jpg,0,1,0
204.jpg,0,1,0
205.jpg,0,0,1
206.jpg,0,1,0
207.jpg,0,0,1
208.jpg,0,0,1
209.jpg,0,0,1
210.jpg,0,0,1
211.jpg,0,1,0
212.jpg,0,1,0
213.jpg,0,0,1
214.jpg,0,1,0
215.jpg,0,1,0
216.jpg,0,1,0
217.jpg,0,1,0
218.jpg,0,1,0
219.jpg,0,1,0
220.jpg,0,1,0
221.jpg,0,0,1
222.jpg,0,0,1
223.jpg,0,0,1
224.jpg,0,0,1
225.jpg,0,1,0
226.jpg,0,1,0
227.jpg,0,1,0
228.jpg,0,1,0
229.jpg,0,1,0
230.jpg,0,1,0
231.jpg,1,0,0
232.jpg,1,0,0
233.jpg,0,1,0
234.jpg,0,0,1
235.jpg,0,1,0
236.jpg,0,1,0
237.jpg,0,1,0
238.jpg,0,0,1
239.jpg,0,1,0
240.jpg,0,0,1
241.jpg,0,1,0
242.jpg,0,1,0
243.jpg,0,1,0
244.jpg,0,0,1
245.jpg,0,1,0
246.jpg,0,1,0
247.jpg,0,1,0
248.jpg,1,0,0
249.jpg,1,0,0
250.jpg,0,1,0
251.jpg,1,0,0
252.jpg,0,0,1
253.jpg,0,0,1
254.jpg,0,0,1
255.jpg,0,1,0
256.jpg,0,0,1
257.jpg,0,1,0
258.jpg,0,0,1
259.jpg,0,0,1
260.jpg,1,0,0
261.jpg,0,0,1
262.jpg,0,1,0
263.jpg,0,1,0
264.jpg,1,0,0
265.jpg,0,0,1
266.jpg,0,0,1
267.jpg,0,1,0
268.jpg,1,0,0
269.jpg,0,1,0
270.jpg,0,0,1
271.jpg,0,1,0
272.jpg,0,0,1
273.jpg,0,0,1
274.jpg,0,1,0
275.jpg,0,0,1
276.jpg,0,1,0
277.jpg,0,1,0
278.jpg,0,0,1
279.jpg,0,0,1
280.jpg,0,1,0
281.jpg,0,1,0
282.jpg,0,1,0
283.jpg,0,0,1
284.jpg,0,0,1
285.jpg,0,1,0
286.jpg,0,1,0
287.jpg,0,0,1
288.jpg,0,0,1
289.jpg,1,0,0
290.jpg,0,1,0
291.jpg,0,1,0
292.jpg,0,1,0
293.jpg,1,0,0
294.jpg,0,0,1
295.jpg,0,1,0
296.jpg,0,1,0
297.jpg,0,1,0
298.jpg,0,0,1
299.jpg,1,0,0
300.jpg,0,1,0
301.jpg,0,0,1
302.jpg,0,1,0
303.jpg,1,0,0
304.jpg,1,0,0
305.jpg,0,1,0
306.jpg,0,0,1
307.jpg,0,0,1
308.jpg,1,0,0
309.jpg,0,0,1
310.jpg,0,0,1
311.jpg,0,0,1
312.jpg,1,0,0
313.jpg,0,1,0
314.jpg,0,1,0
315.jpg,0,1,0
316.jpg,1,0,0
317.jpg,1,0,0
318.jpg,0,1,0
319.jpg,0,1,0
320.jpg,0,1,0
321.jpg,0,1,0
322.jpg,0,1,0
323.jpg,0,0,1
324.jpg,0,1,0
325.jpg,0,0,1
326.jpg,0,0,1
327.jpg,0,1,0
328.jpg,0,0,1
329.jpg,0,0,1
330.jpg,1,0,0
331.jpg,1,0,0
332.jpg,0,1,0
333.jpg,0,0,1
334.jpg,0,0,1
335.jpg,0,0,1
336.jpg,1,0,0
337.jpg,0,1,0
338.jpg,0,1,0
339.jpg,0,0,1
340.jpg,0,1,0
341.jpg,0,1,0
342.jpg,1,0,0
343.jpg,0,0,1
344.jpg,1,0,0
345.jpg,1,0,0
346.jpg,0,1,0
347.jpg,0,1,0
348.jpg,0,1,0
349.jpg,0,1,0
350.jpg,0,1,0
351.jpg,0,1,0
352.jpg,0,1,0
353.jpg,0,0,1
354.jpg,0,1,0
355.jpg,1,0,0
356.jpg,1,0,0
357.jpg,0,1,0
358.jpg,0,1,0
359.jpg,0,0,1
360.jpg,0,1,0
361.jpg,0,1,0
362.jpg,0,1,0
363.jpg,0,1,0
364.jpg,0,0,1
365.jpg,0,1,0
366.jpg,0,0,1
367.jpg,1,0,0
368.jpg,0,1,0
369.jpg,0,1,0
370.jpg,0,1,0
371.jpg,1,0,0
372.jpg,0,0,1
373.jpg,0,0,1
374.jpg,0,1,0
375.jpg,0,1,0
376.jpg,0,0,1
377.jpg,1,0,0
378.jpg,0,1,0
379.jpg,0,0,1
380.jpg,0,0,1
381.jpg,0,1,0
382.jpg,1,0,0
383.jpg,0,1,0
384.jpg,0,1,0
385.jpg,0,1,0
386.jpg,0,0,1
387.jpg,0,0,1
388.jpg,0,1,0
389.jpg,0,1,0
390.jpg,0,1,0
391.jpg,0,1,0
392.jpg,0,1,0
393.jpg,0,0,1
394.jpg,0,1,0
395.jpg,1,0,0
396.jpg,0,1,0
397.jpg,0,1,0
398.jpg,0,1,0
399.jpg,0,1,0
400.jpg,0,0,1
401.jpg,0,0,1
402.jpg,1,0,0
403.jpg,0,1,0
404.jpg,0,1,0
405.jpg,0,1,0
406.jpg,1,0,0
407.jpg,0,1,0
408.jpg,0,1,0
409.jpg,0,0,1
410.jpg,0,0,1
411.jpg,0,1,0
412.jpg,0,0,1
413.jpg,0,1,0
414.jpg,0,0,1
415.jpg,1,0,0
416.jpg,1,0,0
417.jpg,0,1,0
418.jpg,0,0,1
419.jpg,1,0,0
420.jpg,0,1,0
421.jpg,0,1,0
422.jpg,0,0,1
423.jpg,0,0,1
424.jpg,0,1,0
425.jpg,0,0,1
426.jpg,0,0,1
427.jpg,0,1,0
428.jpg,0,0,1
429.jpg,0,0,1
430.jpg,1,0,0
431.jpg,1,0,0
432.jpg,0,0,1
433.jpg,0,0,1
434.jpg,0,1,0
435.jpg,0,0,1
436.jpg,0,1,0
437.jpg,0,1,0
438.jpg,0,1,0
439.jpg,0,1,0
440.jpg,0,0,1
441.jpg,0,1,0
442.jpg,0,1,0
443.jpg,0,1,0
444.jpg,0,1,0
445.jpg,1,0,0
446.jpg,0,1,0
447.jpg,0,1,0
448.jpg,0,1,0
449.jpg,1,0,0
450.jpg,0,0,1
451.jpg,0,1,0
452.jpg,0,0,1
453.jpg,1,0,0
454.jpg,0,1,0
455.jpg,0,0,1
456.jpg,0,1,0
457.jpg,1,0,0
458.jpg,1,0,0
459.jpg,0,1,0
460.jpg,1,0,0
461.jpg,0,1,0
462.jpg,0,1,0
463.jpg,0,0,1
464.jpg,0,1,0
465.jpg,0,1,0
466.jpg,0,1,0
467.jpg,1,0,0
468.jpg,0,1,0
469.jpg,0,0,1
470.jpg,0,1,0
471.jpg,0,1,0
472.jpg,1,0,0
473.jpg,0,1,0
474.jpg,0,1,0
475.jpg,0,1,0
476.jpg,0,1,0
477.jpg,1,0,0
478.jpg,0,1,0
479.jpg,0,0,1
480.jpg,0,0,1
481.jpg,0,0,1
482.jpg,1,0,0
483.jpg,0,1,0
484.jpg,0,0,1
485.jpg,0,0,1
486.jpg,0,1,0
487.jpg,0,1,0
488.jpg,0,1,0
489.jpg,1,0,0
490.jpg,0,1,0
491.jpg,0,0,1
492.jpg,0,1,0
493.jpg,1,0,0
494.jpg,0,1,0
495.jpg,0,1,0
496.jpg,0,0,1
497.jpg,0,1,0
498.jpg,0,1,0
499.jpg,0,0,1
500.jpg,0,1,0
501.jpg,0,1,0
502.jpg,0,0,1
503.jpg,0,1,0
504.jpg,0,0,1
505.jpg,0,1,0
506.jpg,0,1,0
507.jpg,0,1,0
508.jpg,0,1,0
509.jpg,0,1,0
510.jpg,0,1,0
511.jpg,0,0,1
12169.jpg,0.0400334820151,0.853987753391,0.105978742242
10501.jpg,0.122845858335,0.508799552917,0.368354618549
12580.jpg,0.153189942241,0.477319628,0.369490385056
12627.jpg,0.236188873649,0.660790145397,0.103020943701
10931.jpg,0.20775154233,0.572461128235,0.219787403941
10693.jpg,0.094770424068,0.695765376091,0.209464177489
13264.jpg,0.112296648324,0.580957829952,0.306745499372
12675.jpg,0.287663429976,0.598858058453,0.113478511572
10791.jpg,0.0770049765706,0.426699131727,0.49629586935
11129.jpg,0.097462631762,0.426356881857,0.476180434227
10536.jpg,0.123680621386,0.682323098183,0.193996250629
10917.jpg,0.237361386418,0.522022604942,0.24061602354
12288.jpg,0.15129622817,0.666985988617,0.181717783213
13113.jpg,0.0645585730672,0.454607307911,0.480834186077
12604.jpg,0.349104583263,0.506892561913,0.144002795219
12621.jpg,0.177514761686,0.542475759983,0.280009359121
11357.jpg,0.107634074986,0.515177369118,0.377188563347
10239.jpg,0.111890509725,0.641491651535,0.246617868543
10622.jpg,0.184454381466,0.604221463203,0.211324200034
12258.jpg,0.439497381449,0.481699496508,0.0788031816483
12100.jpg,0.178131774068,0.673791706562,0.14807651937
13310.jpg,0.106462009251,0.784306943417,0.10923101753
10971.jpg,0.110662400723,0.672160685062,0.217176914215
11791.jpg,0.0677565261722,0.578029096127,0.354214400053
12095.jpg,0.185486376286,0.524816811085,0.289696753025
13068.jpg,0.0651916787028,0.36394110322,0.570867300034
13191.jpg,0.122395455837,0.211103290319,0.666501224041
11177.jpg,0.124385789037,0.526742100716,0.348872154951
13358.jpg,0.145729497075,0.523762881756,0.330507576466
12226.jpg,0.258852660656,0.671056568623,0.0700907036662
11974.jpg,0.310684084892,0.44601598382,0.243299901485
10347.jpg,0.0612859167159,0.662111759186,0.276602268219
11136.jpg,0.0393010266125,0.428291738033,0.532407224178
11238.jpg,0.046790253371,0.4944922328,0.458717525005
13270.jpg,0.0940148830414,0.640452444553,0.265532672405
11048.jpg,0.646310031414,0.300341516733,0.0533484518528
11676.jpg,0.403021782637,0.529180288315,0.0677978843451
11657.jpg,0.135546520352,0.587831318378,0.276622146368
10287.jpg,0.127945497632,0.547056019306,0.324998527765
10157.jpg,0.329006552696,0.643992602825,0.0270009320229
10545.jpg,0.087908193469,0.831635951996,0.0804558843374
12377.jpg,0.0646038427949,0.462091445923,0.473304748535
11217.jpg,0.0972411334515,0.589703500271,0.313055306673
10483.jpg,0.178110897541,0.452217817307,0.369671314955
13100.jpg,0.101174615324,0.721063792706,0.177761614323
10052.jpg,0.232894346118,0.345130592585,0.421975076199
13465.jpg,0.231663867831,0.702839136124,0.0654969736934
13067.jpg,0.0854685306549,0.584054529667,0.330476939678
10237.jpg,0.169738933444,0.627557337284,0.202703684568
10259.jpg,0.201493427157,0.578314840794,0.220191687346
12982.jpg,0.117100767791,0.326878398657,0.556020796299
11661.jpg,0.240006878972,0.584061741829,0.175931304693
10154.jpg,0.329991966486,0.616263866425,0.0537442192435
12120.jpg,0.151639178395,0.445756971836,0.402603894472
12420.jpg,0.166137292981,0.68037468195,0.153488069773
11490.jpg,0.0784066021442,0.359270036221,0.562323331833
11506.jpg,0.248256057501,0.548186480999,0.203557536006
12248.jpg,0.259588629007,0.531778097153,0.20863327384
12781.jpg,0.17495572567,0.661451101303,0.163593232632
12641.jpg,0.125776216388,0.714112460613,0.160111278296
10663.jpg,0.0592665337026,0.558232009411,0.382501453161
10049.jpg,0.0831890702248,0.681284368038,0.235526636243
12764.jpg,0.031844381243,0.180786505342,0.787369072437
11244.jpg,0.137966230512,0.332277923822,0.529755890369
11889.jpg,0.229974165559,0.498229056597,0.271796792746
11765.jpg,0.191414386034,0.696595311165,0.111990347505
12289.jpg,0.203404501081,0.513884067535,0.282711356878
10387.jpg,0.143441691995,0.566833734512,0.28972452879
10811.jpg,0.158475041389,0.421695888042,0.419829130173
10223.jpg,0.0962096899748,0.394171893597,0.509618461132
12293.jpg,0.184409826994,0.729162752628,0.0864273384213
11428.jpg,0.425458878279,0.482200622559,0.0923404246569
13371.jpg,0.44436198473,0.402605295181,0.153032749891
11738.jpg,0.151970818639,0.504507243633,0.343521982431
13356.jpg,0.0833195149899,0.535096347332,0.38158416748
11769.jpg,0.322084724903,0.511835455894,0.166079849005
10729.jpg,0.291323512793,0.44034910202,0.268327385187
11562.jpg,0.240952253342,0.612160086632,0.146887600422
11513.jpg,0.117483317852,0.502326071262,0.380190610886
12845.jpg,0.15757355094,0.694212377071,0.148214071989
11294.jpg,0.247621551156,0.58343064785,0.168947845697
10205.jpg,0.41668266058,0.496182262897,0.0871350839734
10719.jpg,0.190007999539,0.489798814058,0.32019329071
11815.jpg,0.252260476351,0.587409198284,0.160330355167
10731.jpg,0.500807225704,0.424349725246,0.0748430117965
12192.jpg,0.160790890455,0.353537470102,0.485671639442
11949.jpg,0.165524855256,0.649361312389,0.185113877058
12646.jpg,0.21133826673,0.512499511242,0.276162236929
10377.jpg,0.378491908312,0.401060014963,0.220448091626
12610.jpg,0.118592351675,0.4164968431,0.46491086483
11841.jpg,0.106256954372,0.783990263939,0.109752774239
12933.jpg,0.241478100419,0.647509038448,0.111012786627
13150.jpg,0.192924261093,0.505564272404,0.301511436701
12364.jpg,0.26979342103,0.59440600872,0.135800495744
10904.jpg,0.25628221035,0.630238115788,0.113479748368
12620.jpg,0.146868601441,0.622164070606,0.230967417359
13336.jpg,0.299245387316,0.474150538445,0.226603984833
10005.jpg,0.292238414288,0.319255650043,0.388505935669
11460.jpg,0.0952193140984,0.578927278519,0.325853407383
11368.jpg,0.33817511797,0.360154479742,0.301670342684
11957.jpg,0.0454504042864,0.681190550327,0.273359030485
11161.jpg,0.113108858466,0.546857655048,0.340033531189
12194.jpg,0.134937211871,0.562948346138,0.302114397287
12603.jpg,0.195851132274,0.375215709209,0.428933143616
11275.jpg,0.230683967471,0.568167328835,0.20114864409
10051.jpg,0.0726847872138,0.717243134975,0.210072115064
11573.jpg,0.237962275743,0.519047617912,0.242990106344
13134.jpg,0.0843037515879,0.354971200228,0.560725092888
10820.jpg,0.159786313772,0.5000898242,0.340123802423
12916.jpg,0.111318431795,0.588299155235,0.300382494926
10415.jpg,0.237971156836,0.527620315552,0.234408557415
11214.jpg,0.168529182673,0.521009266376,0.310461491346
12029.jpg,0.14362424612,0.476973861456,0.379401892424
12919.jpg,0.160413429141,0.616565048695,0.223021522164
12635.jpg,0.0628171935678,0.496387720108,0.440795063972
13435.jpg,0.195173636079,0.431280076504,0.373546242714
10716.jpg,0.320502698421,0.516013145447,0.163484185934
10391.jpg,0.253174364567,0.419748961926,0.32707670331
12949.jpg,0.0827159956098,0.584478020668,0.332806020975
12792.jpg,0.0631180927157,0.554458737373,0.382423102856
12890.jpg,0.0479293242097,0.171393498778,0.780677139759
11457.jpg,0.394674003124,0.414247184992,0.191078811884
11307.jpg,0.110455729067,0.738234400749,0.151309862733
11901.jpg,0.130565047264,0.567842423916,0.30159252882
10704.jpg,0.204984918237,0.674592554569,0.120422512293
10659.jpg,0.204065933824,0.49857634306,0.297357708216
10723.jpg,0.0921210497618,0.771836638451,0.136042311788
12163.jpg,0.273580163717,0.336924105883,0.3894957304
12175.jpg,0.0715721026063,0.272511959076,0.655915915966
11531.jpg,0.229730948806,0.651416838169,0.118852183223
11892.jpg,0.201095640659,0.374612241983,0.424292117357
12039.jpg,0.0679679960012,0.614619135857,0.317412823439
11651.jpg,0.213658928871,0.557005107403,0.229335933924
10838.jpg,0.067305482924,0.382099032402,0.550595521927
10802.jpg,0.164772495627,0.571721494198,0.263505995274
11063.jpg,0.163427367806,0.674962520599,0.161610111594
12600.jpg,0.142484679818,0.716490089893,0.141025230289
13486.jpg,0.0959854274988,0.781156361103,0.122858196497
10702.jpg,0.125821456313,0.690403878689,0.1837746948
12859.jpg,0.0794743299484,0.629386425018,0.291139215231
13365.jpg,0.466215074062,0.439495414495,0.0942895039916
12054.jpg,0.124111846089,0.418344914913,0.457543253899
10616.jpg,0.200580924749,0.754206359386,0.0452126599848
11374.jpg,0.0882276892662,0.473817586899,0.437954753637
12368.jpg,0.218633010983,0.595939695835,0.18542727828
10261.jpg,0.0605318620801,0.692550718784,0.246917381883
10610.jpg,0.163792222738,0.467859983444,0.36834782362
11151.jpg,0.0807009711862,0.593868970871,0.325430065393
11924.jpg,0.115290403366,0.724401712418,0.160307854414
12180.jpg,0.248369529843,0.592883706093,0.158746853471
11383.jpg,0.225609391928,0.546263277531,0.22812731564
12026.jpg,0.111743107438,0.677391648293,0.210865229368
13404.jpg,0.258714050055,0.549108624458,0.192177340388
10021.jpg,0.112467177212,0.372590452433,0.514942467213
12216.jpg,0.224709421396,0.577930271626,0.197360232472
10717.jpg,0.269963860512,0.675503194332,0.0545329637825
12473.jpg,0.150352284312,0.780961990356,0.0686857029796
13007.jpg,0.170198768377,0.393587678671,0.436213642359
12593.jpg,0.0885096713901,0.707398176193,0.204092115164
11141.jpg,0.0864477232099,0.526215314865,0.387336879969
11499.jpg,0.064847946167,0.473763018847,0.461389034986
12417.jpg,0.110534474254,0.461888700724,0.427576810122
11211.jpg,0.176627859473,0.682668149471,0.140704035759
12371.jpg,0.229358464479,0.56087911129,0.209762498736
12824.jpg,0.223547011614,0.537604749203,0.238848224282
11425.jpg,0.113917730749,0.312091737986,0.573990464211
11514.jpg,0.210909023881,0.604565858841,0.184525176883
10262.jpg,0.254294455051,0.513257145882,0.23244830966
10907.jpg,0.0944169387221,0.633939504623,0.271643519402
11831.jpg,0.334132015705,0.527583122253,0.138284891844
11916.jpg,0.156224220991,0.700127959251,0.143647775054
10399.jpg,0.22472679615,0.329413622618,0.445859611034
13115.jpg,0.336665332317,0.38573974371,0.277594923973
12450.jpg,0.19408147037,0.545154809952,0.260763764381
12812.jpg,0.328950315714,0.497428774834,0.173620849848
11511.jpg,0.109610505402,0.217497363687,0.672892153263
10257.jpg,0.113595426083,0.342550903559,0.543853700161
10630.jpg,0.219137281179,0.481430351734,0.299432337284
11036.jpg,0.137820526958,0.563034176826,0.299145311117
13124.jpg,0.296760648489,0.321642369032,0.381597012281
10851.jpg,0.150042355061,0.590975642204,0.258982032537
11257.jpg,0.141582369804,0.672144472599,0.186273172498
13224.jpg,0.116214588284,0.699162185192,0.18462318182
11626.jpg,0.22831812501,0.406443476677,0.365238428116
13035.jpg,0.193984523416,0.646377921104,0.159637510777
10765.jpg,0.122165545821,0.760793268681,0.117041140795
13226.jpg,0.138593047857,0.627473950386,0.233933031559
10973.jpg,0.084191635251,0.808141410351,0.107666932046
11345.jpg,0.137704789639,0.65204012394,0.210255131125
12493.jpg,0.164299309254,0.543480873108,0.292219817638
11604.jpg,0.246773228049,0.633464634418,0.119762152433
12531.jpg,0.378069847822,0.339037507772,0.282892674208
12196.jpg,0.344292849302,0.55768340826,0.0980237722397
12273.jpg,0.0591627955437,0.240388378501,0.700448811054
10936.jpg,0.114263795316,0.632103979588,0.253632247448
12530.jpg,0.0825910195708,0.757118701935,0.160290315747
12985.jpg,0.0474679619074,0.613356173038,0.339175850153
10647.jpg,0.28741133213,0.605220794678,0.107367858291
11693.jpg,0.131382837892,0.762152671814,0.106464505196
12835.jpg,0.142694294453,0.272531807423,0.58477383852
10720.jpg,0.161274731159,0.387906759977,0.450818508863
10307.jpg,0.383996427059,0.267678380013,0.348325103521
10624.jpg,0.270794957876,0.314305752516,0.414899289608
12479.jpg,0.354289501905,0.579012393951,0.0666981935501
13502.jpg,0.176068991423,0.633302211761,0.190628796816
13386.jpg,0.221877366304,0.478541404009,0.299581229687
12048.jpg,0.210448667407,0.63262295723,0.156928345561
13349.jpg,0.101270928979,0.792962193489,0.105766959488
13104.jpg,0.332139253616,0.558744907379,0.109115868807
10465.jpg,0.0567283555865,0.615077674389,0.328193992376
11406.jpg,0.246550053358,0.583778202534,0.169671744108
12154.jpg,0.066000379622,0.457492053509,0.476507633924
12660.jpg,0.0891560465097,0.662314295769,0.248529657722
13223.jpg,0.138834133744,0.440505862236,0.420659929514
10774.jpg,0.118044115603,0.677440643311,0.204515248537
11561.jpg,0.335955530405,0.474093139172,0.189951270819
10033.jpg,0.33273768425,0.434682488441,0.232579827309
11268.jpg,0.262029349804,0.401243984699,0.336726695299
13247.jpg,0.0897104516625,0.793959915638,0.116329587996
12264.jpg,0.0454373657703,0.794232010841,0.160330608487
13395.jpg,0.148820742965,0.623969495296,0.227209746838
12753.jpg,0.153710663319,0.694240570068,0.152048781514
10598.jpg,0.208256393671,0.468636542559,0.32310706377
13313.jpg,0.0894833952188,0.553779840469,0.35673686862
12130.jpg,0.148148745298,0.611280858517,0.240570321679
12912.jpg,0.100549139082,0.614159107208,0.285291790962
11634.jpg,0.0638027265668,0.296078622341,0.640118658543
13140.jpg,0.110878616571,0.419777363539,0.46934401989
13275.jpg,0.111279785633,0.674211502075,0.214508756995
10512.jpg,0.224141389132,0.443811178207,0.332047492266
11555.jpg,0.304357528687,0.471263229847,0.224379226565
13190.jpg,0.145886167884,0.402431577444,0.451682329178
10054.jpg,0.127162411809,0.392746925354,0.480090737343
13320.jpg,0.124800249934,0.466579973698,0.408619701862
11742.jpg,0.0901020988822,0.784725546837,0.125172361732
10487.jpg,0.137272506952,0.460737645626,0.401989787817
10523.jpg,0.255033522844,0.588443696499,0.156522721052
13205.jpg,0.174330845475,0.643403768539,0.182265385985
12508.jpg,0.164214149117,0.419407874346,0.416377931833
12798.jpg,0.256399154663,0.514541089535,0.229059726
11704.jpg,0.0639351904392,0.368700802326,0.567364037037
12471.jpg,0.112798586488,0.71878027916,0.168421119452
11700.jpg,0.126469329,0.51788687706,0.355643808842
10077.jpg,0.238379836082,0.304647177458,0.456972956657
12571.jpg,0.159154981375,0.485781997442,0.355062961578
12900.jpg,0.15758562088,0.506969034672,0.335445314646
12948.jpg,0.248603507876,0.64046061039,0.110935941339
12775.jpg,0.0451708361506,0.602522134781,0.352307140827
10325.jpg,0.180302485824,0.382624447346,0.437073081732
10688.jpg,0.0835081934929,0.503744006157,0.41274780035
10800.jpg,0.201003715396,0.596047103405,0.202949211001
11627.jpg,0.377822190523,0.557551980019,0.0646257996559
13279.jpg,0.102166078985,0.735166430473,0.162667438388
11572.jpg,0.180794388056,0.67808008194,0.141125559807
11279.jpg,0.156313970685,0.651968836784,0.191717132926
10806.jpg,0.747119069099,0.201444596052,0.0514363236725
12398.jpg,0.0466029457748,0.384865581989,0.568531453609
12143.jpg,0.115238957107,0.514121234417,0.370639771223
10617.jpg,0.0867333039641,0.556372046471,0.356894701719
10246.jpg,0.0786610171199,0.680989801884,0.240349188447
10163.jpg,0.192396372557,0.524001300335,0.283602297306
11696.jpg,0.104174889624,0.557970046997,0.337855041027
12317.jpg,0.279121011496,0.49198487401,0.22889405489
10957.jpg,0.139691472054,0.785933613777,0.074374973774
12410.jpg,0.192505121231,0.651549398899,0.155945450068
13108.jpg,0.195205017924,0.598165214062,0.206629753113
13454.jpg,0.249336883426,0.688580870628,0.0620823055506
11253.jpg,0.0533463507891,0.661218285561,0.285435348749
12870.jpg,0.0771774575114,0.71372616291,0.209096342325
12233.jpg,0.320883363485,0.54089397192,0.138222679496
11928.jpg,0.198791414499,0.648028433323,0.15318018198
13281.jpg,0.081605091691,0.66114783287,0.257247120142
11130.jpg,0.319936215878,0.429184794426,0.250878989697
10581.jpg,0.0920024737716,0.818155109882,0.0898424759507
10899.jpg,0.175626918674,0.6361374259,0.188235670328
13014.jpg,0.12057082355,0.555837631226,0.323591530323
