image_name,Type_1,Type_2,Type_3
110.jpg,0,1,0
111.jpg,1,0,0
112.jpg,0,0,1
113.jpg,0,0,1
114.jpg,0,1,0
115.jpg,0,1,0
116.jpg,0,1,0
117.jpg,0,1,0
118.jpg,0,0,1
119.jpg,0,1,0
120.jpg,0,1,0
121.jpg,0,1,0
122.jpg,0,0,1
123.jpg,1,0,0
124.jpg,0,0,1
125.jpg,0,1,0
126.jpg,0,1,0
127.jpg,0,1,0
128.jpg,0,1,0
129.jpg,0,1,0
130.jpg,0,1,0
131.jpg,0,0,1
132.jpg,0,0,1
133.jpg,0,0,1
134.jpg,0,1,0
135.jpg,0,1,0
136.jpg,0,1,0
137.jpg,0,1,0
138.jpg,0,1,0
139.jpg,0,1,0
140.jpg,0,1,0
141.jpg,0,0,1
142.jpg,1,0,0
143.jpg,0,0,1
144.jpg,0,1,0
145.jpg,0,0,1
146.jpg,0,1,0
147.jpg,0,1,0
148.jpg,0,1,0
149.jpg,0,0,1
150.jpg,1,0,0
151.jpg,0,0,1
152.jpg,0,1,0
153.jpg,0,0,1
154.jpg,1,0,0
155.jpg,0,0,1
156.jpg,0,1,0
157.jpg,0,0,1
158.jpg,0,0,1
159.jpg,0,1,0
160.jpg,1,0,0
161.jpg,0,1,0
162.jpg,0,1,0
163.jpg,0,1,0
164.jpg,0,1,0
165.jpg,1,0,0
166.jpg,1,0,0
167.jpg,0,0,1
168.jpg,1,0,0
169.jpg,0,1,0
170.jpg,0,1,0
171.jpg,0,0,1
172.jpg,0,1,0
173.jpg,1,0,0
174.jpg,0,1,0
175.jpg,0,0,1
176.jpg,0,1,0
177.jpg,0,1,0
178.jpg,0,0,1
179.jpg,0,1,0
180.jpg,0,0,1
181.jpg,1,0,0
182.jpg,0,0,1
183.jpg,0,1,0
184.jpg,0,0,1
185.jpg,0,0,1
186.jpg,0,1,0
187.jpg,0,1,0
188.jpg,0,1,0
189.jpg,0,0,1
190.jpg,0,1,0
191.jpg,0,1,0
192.jpg,0,0,1
193.jpg,1,0,0
194.jpg,0,1,0
195.jpg,1,0,0
196.jpg,1,0,0
197.jpg,0,1,0
198.jpg,0,0,1
199.jpg,0,0,1
200.jpg,0,1,0
201.jpg,0,1,0
202.jpg,0,1,0
203.jpg,0,1,0
204.jpg,0,1,0
205.jpg,0,0,1
206.jpg,0,1,0
207.jpg,0,0,1
208.jpg,0,0,1
209.jpg,0,0,1
210.jpg,0,0,1
211.jpg,0,1,0
212.jpg,0,1,0
213.jpg,0,0,1
214.jpg,0,1,0
215.jpg,0,1,0
216.jpg,0,1,0
217.jpg,0,1,0
218.jpg,0,1,0
219.jpg,0,1,0
220.jpg,0,1,0
221.jpg,0,0,1
222.jpg,0,0,1
223.jpg,0,0,1
224.jpg,0,0,1
225.jpg,0,1,0
226.jpg,0,1,0
227.jpg,0,1,0
228.jpg,0,1,0
229.jpg,0,1,0
230.jpg,0,1,0
231.jpg,1,0,0
232.jpg,1,0,0
233.jpg,0,1,0
234.jpg,0,0,1
235.jpg,0,1,0
236.jpg,0,1,0
237.jpg,0,1,0
238.jpg,0,0,1
239.jpg,0,1,0
240.jpg,0,0,1
241.jpg,0,1,0
242.jpg,0,1,0
243.jpg,0,1,0
244.jpg,0,0,1
245.jpg,0,1,0
246.jpg,0,1,0
247.jpg,0,1,0
248.jpg,1,0,0
249.jpg,1,0,0
250.jpg,0,1,0
251.jpg,1,0,0
252.jpg,0,0,1
253.jpg,0,0,1
254.jpg,0,0,1
255.jpg,0,1,0
256.jpg,0,0,1
257.jpg,0,1,0
258.jpg,0,0,1
259.jpg,0,0,1
260.jpg,1,0,0
261.jpg,0,0,1
262.jpg,0,1,0
263.jpg,0,1,0
264.jpg,1,0,0
265.jpg,0,0,1
266.jpg,0,0,1
267.jpg,0,1,0
268.jpg,1,0,0
269.jpg,0,1,0
270.jpg,0,0,1
271.jpg,0,1,0
272.jpg,0,0,1
273.jpg,0,0,1
274.jpg,0,1,0
275.jpg,0,0,1
276.jpg,0,1,0
277.jpg,0,1,0
278.jpg,0,0,1
279.jpg,0,0,1
280.jpg,0,1,0
281.jpg,0,1,0
282.jpg,0,1,0
283.jpg,0,0,1
284.jpg,0,0,1
285.jpg,0,1,0
286.jpg,0,1,0
287.jpg,0,0,1
288.jpg,0,0,1
289.jpg,1,0,0
290.jpg,0,1,0
291.jpg,0,1,0
292.jpg,0,1,0
293.jpg,1,0,0
294.jpg,0,0,1
295.jpg,0,1,0
296.jpg,0,1,0
297.jpg,0,1,0
298.jpg,0,0,1
299.jpg,1,0,0
300.jpg,0,1,0
301.jpg,0,0,1
302.jpg,0,1,0
303.jpg,1,0,0
304.jpg,1,0,0
305.jpg,0,1,0
306.jpg,0,0,1
307.jpg,0,0,1
308.jpg,1,0,0
309.jpg,0,0,1
310.jpg,0,0,1
311.jpg,0,0,1
312.jpg,1,0,0
313.jpg,0,1,0
314.jpg,0,1,0
315.jpg,0,1,0
316.jpg,1,0,0
317.jpg,1,0,0
318.jpg,0,1,0
319.jpg,0,1,0
320.jpg,0,1,0
321.jpg,0,1,0
322.jpg,0,1,0
323.jpg,0,0,1
324.jpg,0,1,0
325.jpg,0,0,1
326.jpg,0,0,1
327.jpg,0,1,0
328.jpg,0,0,1
329.jpg,0,0,1
330.jpg,1,0,0
331.jpg,1,0,0
332.jpg,0,1,0
333.jpg,0,0,1
334.jpg,0,0,1
335.jpg,0,0,1
336.jpg,1,0,0
337.jpg,0,1,0
338.jpg,0,1,0
339.jpg,0,0,1
340.jpg,0,1,0
341.jpg,0,1,0
342.jpg,1,0,0
343.jpg,0,0,1
344.jpg,1,0,0
345.jpg,1,0,0
346.jpg,0,1,0
347.jpg,0,1,0
348.jpg,0,1,0
349.jpg,0,1,0
350.jpg,0,1,0
351.jpg,0,1,0
352.jpg,0,1,0
353.jpg,0,0,1
354.jpg,0,1,0
355.jpg,1,0,0
356.jpg,1,0,0
357.jpg,0,1,0
358.jpg,0,1,0
359.jpg,0,0,1
360.jpg,0,1,0
361.jpg,0,1,0
362.jpg,0,1,0
363.jpg,0,1,0
364.jpg,0,0,1
365.jpg,0,1,0
366.jpg,0,0,1
367.jpg,1,0,0
368.jpg,0,1,0
369.jpg,0,1,0
370.jpg,0,1,0
371.jpg,1,0,0
372.jpg,0,0,1
373.jpg,0,0,1
374.jpg,0,1,0
375.jpg,0,1,0
376.jpg,0,0,1
377.jpg,1,0,0
378.jpg,0,1,0
379.jpg,0,0,1
380.jpg,0,0,1
381.jpg,0,1,0
382.jpg,1,0,0
383.jpg,0,1,0
384.jpg,0,1,0
385.jpg,0,1,0
386.jpg,0,0,1
387.jpg,0,0,1
388.jpg,0,1,0
389.jpg,0,1,0
390.jpg,0,1,0
391.jpg,0,1,0
392.jpg,0,1,0
393.jpg,0,0,1
394.jpg,0,1,0
395.jpg,1,0,0
396.jpg,0,1,0
397.jpg,0,1,0
398.jpg,0,1,0
399.jpg,0,1,0
400.jpg,0,0,1
401.jpg,0,0,1
402.jpg,1,0,0
403.jpg,0,1,0
404.jpg,0,1,0
405.jpg,0,1,0
406.jpg,1,0,0
407.jpg,0,1,0
408.jpg,0,1,0
409.jpg,0,0,1
410.jpg,0,0,1
411.jpg,0,1,0
412.jpg,0,0,1
413.jpg,0,1,0
414.jpg,0,0,1
415.jpg,1,0,0
416.jpg,1,0,0
417.jpg,0,1,0
418.jpg,0,0,1
419.jpg,1,0,0
420.jpg,0,1,0
421.jpg,0,1,0
422.jpg,0,0,1
423.jpg,0,0,1
424.jpg,0,1,0
425.jpg,0,0,1
426.jpg,0,0,1
427.jpg,0,1,0
428.jpg,0,0,1
429.jpg,0,0,1
430.jpg,1,0,0
431.jpg,1,0,0
432.jpg,0,0,1
433.jpg,0,0,1
434.jpg,0,1,0
435.jpg,0,0,1
436.jpg,0,1,0
437.jpg,0,1,0
438.jpg,0,1,0
439.jpg,0,1,0
440.jpg,0,0,1
441.jpg,0,1,0
442.jpg,0,1,0
443.jpg,0,1,0
444.jpg,0,1,0
445.jpg,1,0,0
446.jpg,0,1,0
447.jpg,0,1,0
448.jpg,0,1,0
449.jpg,1,0,0
450.jpg,0,0,1
451.jpg,0,1,0
452.jpg,0,0,1
453.jpg,1,0,0
454.jpg,0,1,0
455.jpg,0,0,1
456.jpg,0,1,0
457.jpg,1,0,0
458.jpg,1,0,0
459.jpg,0,1,0
460.jpg,1,0,0
461.jpg,0,1,0
462.jpg,0,1,0
463.jpg,0,0,1
464.jpg,0,1,0
465.jpg,0,1,0
466.jpg,0,1,0
467.jpg,1,0,0
468.jpg,0,1,0
469.jpg,0,0,1
470.jpg,0,1,0
471.jpg,0,1,0
472.jpg,1,0,0
473.jpg,0,1,0
474.jpg,0,1,0
475.jpg,0,1,0
476.jpg,0,1,0
477.jpg,1,0,0
478.jpg,0,1,0
479.jpg,0,0,1
480.jpg,0,0,1
481.jpg,0,0,1
482.jpg,1,0,0
483.jpg,0,1,0
484.jpg,0,0,1
485.jpg,0,0,1
486.jpg,0,1,0
487.jpg,0,1,0
488.jpg,0,1,0
489.jpg,1,0,0
490.jpg,0,1,0
491.jpg,0,0,1
492.jpg,0,1,0
493.jpg,1,0,0
494.jpg,0,1,0
495.jpg,0,1,0
496.jpg,0,0,1
497.jpg,0,1,0
498.jpg,0,1,0
499.jpg,0,0,1
500.jpg,0,1,0
501.jpg,0,1,0
502.jpg,0,0,1
503.jpg,0,1,0
504.jpg,0,0,1
505.jpg,0,1,0
506.jpg,0,1,0
507.jpg,0,1,0
508.jpg,0,1,0
509.jpg,0,1,0
510.jpg,0,1,0
511.jpg,0,0,1
12169.jpg,0.133765399456,0.539912998676,0.326321542263
10501.jpg,0.154459744692,0.595938563347,0.249601706862
12580.jpg,0.187972679734,0.520451962948,0.291575431824
12627.jpg,0.157127410173,0.558214604855,0.284658014774
10931.jpg,0.144653007388,0.587620615959,0.267726391554
10693.jpg,0.119955405593,0.591006398201,0.289038211107
13264.jpg,0.0717810243368,0.434494167566,0.493724822998
12675.jpg,0.436739832163,0.438243359327,0.125016823411
10791.jpg,0.122158668935,0.567951798439,0.309889554977
11129.jpg,0.156155392528,0.536027014256,0.30781763792
10536.jpg,0.149584323168,0.591855883598,0.258559852839
10917.jpg,0.137228310108,0.536477148533,0.326294541359
12288.jpg,0.147295132279,0.581816017628,0.270888894796
13113.jpg,0.15924936533,0.480941087008,0.359809577465
12604.jpg,0.170299261808,0.543916940689,0.285783737898
12621.jpg,0.152151629329,0.584686338902,0.263162016869
11357.jpg,0.14798283577,0.582531809807,0.269485414028
10239.jpg,0.124092496932,0.479622006416,0.396285504103
10622.jpg,0.157482936978,0.532695829868,0.309821307659
12258.jpg,0.478206962347,0.441770553589,0.0800224468112
12100.jpg,0.135226964951,0.588384866714,0.276388138533
13310.jpg,0.150704547763,0.539979338646,0.309316128492
10971.jpg,0.158131077886,0.637365281582,0.20450361073
11791.jpg,0.112993761897,0.600224673748,0.286781609058
12095.jpg,0.192430227995,0.547304451466,0.26026520133
13068.jpg,0.125718221068,0.637606263161,0.236675590277
13191.jpg,0.152003079653,0.520868718624,0.327128201723
11177.jpg,0.14933411777,0.547801554203,0.302864313126
13358.jpg,0.185326740146,0.526789486408,0.28788381815
12226.jpg,0.152893289924,0.677397549152,0.169709205627
11974.jpg,0.123718157411,0.551816701889,0.324465155602
10347.jpg,0.127746298909,0.643915891647,0.228337779641
11136.jpg,0.149813324213,0.611659944057,0.238526776433
11238.jpg,0.17662589252,0.51465767622,0.308716475964
13270.jpg,0.149398714304,0.49467086792,0.355930387974
11048.jpg,0.557087898254,0.396173000336,0.0467390529811
11676.jpg,0.137093499303,0.676504433155,0.186402067542
11657.jpg,0.165593475103,0.57907307148,0.25533336401
10287.jpg,0.133385926485,0.651990532875,0.214623525739
10157.jpg,0.25726005435,0.613757252693,0.128982678056
10545.jpg,0.162802129984,0.601316690445,0.235881209373
12377.jpg,0.149093225598,0.514269828796,0.336636990309
11217.jpg,0.144984722137,0.58129888773,0.273716330528
10483.jpg,0.166307896376,0.578989863396,0.254702299833
13100.jpg,0.165931016207,0.57990449667,0.254164487123
10052.jpg,0.117262154818,0.624851763248,0.257886141539
13465.jpg,0.169163823128,0.587216317654,0.243619889021
13067.jpg,0.12232195586,0.554392933846,0.323285102844
10237.jpg,0.134350523353,0.553467988968,0.312181383371
10259.jpg,0.129679977894,0.46471992135,0.40560016036
12982.jpg,0.136705562472,0.555264234543,0.308030188084
11661.jpg,0.309893846512,0.5353307724,0.154775366187
10154.jpg,0.263056069613,0.61908018589,0.117863699794
12120.jpg,0.157060697675,0.595303356647,0.247636005282
12420.jpg,0.142094045877,0.579062998295,0.278843015432
11490.jpg,0.071247652173,0.378387033939,0.550365269184
11506.jpg,0.197207763791,0.542494297028,0.260297954082
12248.jpg,0.167407557368,0.561520397663,0.271072000265
12781.jpg,0.135627821088,0.610258102417,0.254114091396
12641.jpg,0.234635323286,0.541155815125,0.224208846688
10663.jpg,0.158150523901,0.579948365688,0.261901140213
10049.jpg,0.16820988059,0.47245618701,0.3593339324
12764.jpg,0.184167832136,0.501968681812,0.313863515854
11244.jpg,0.402954280376,0.469501823187,0.127543851733
11889.jpg,0.139533385634,0.586285233498,0.274181336164
11765.jpg,0.150453463197,0.61782515049,0.231721386313
12289.jpg,0.123267717659,0.541093230247,0.335639059544
10387.jpg,0.142405822873,0.625828683376,0.231765463948
10811.jpg,0.163343220949,0.566146969795,0.270509839058
10223.jpg,0.147722586989,0.385598003864,0.466679394245
12293.jpg,0.129913061857,0.590537130833,0.279549777508
11428.jpg,0.344165831804,0.513972938061,0.141861185431
13371.jpg,0.371553421021,0.452129095793,0.176317512989
11738.jpg,0.167662039399,0.565362751484,0.266975224018
13356.jpg,0.14327159524,0.571605026722,0.285123437643
11769.jpg,0.141416966915,0.569049477577,0.289533436298
10729.jpg,0.16063131392,0.457495391369,0.381873339415
11562.jpg,0.251540005207,0.529471874237,0.218988120556
11513.jpg,0.177822440863,0.513572275639,0.308605313301
12845.jpg,0.155607312918,0.550101697445,0.29429101944
11294.jpg,0.254285633564,0.581064045429,0.164650291204
10205.jpg,0.230319976807,0.564920783043,0.20475924015
10719.jpg,0.456103086472,0.468446433544,0.0754504650831
11815.jpg,0.0995967760682,0.422304302454,0.478098869324
10731.jpg,0.151374548674,0.570255458355,0.278369933367
12192.jpg,0.143533393741,0.46075925231,0.395707279444
11949.jpg,0.170313641429,0.541877686977,0.287808746099
12646.jpg,0.484089076519,0.438263744116,0.077647164464
10377.jpg,0.349172770977,0.441938310862,0.208888888359
12610.jpg,0.108674958348,0.593431591988,0.297893494368
11841.jpg,0.150386661291,0.609300255775,0.240313082933
12933.jpg,0.153894767165,0.563615977764,0.28248924017
13150.jpg,0.116409048438,0.656282663345,0.227308318019
12364.jpg,0.23255135119,0.56196308136,0.20548568666
10904.jpg,0.147353827953,0.567996442318,0.284649729729
12620.jpg,0.154686376452,0.537568628788,0.307744920254
13336.jpg,0.0780087932944,0.527323961258,0.394667267799
10005.jpg,0.124620214105,0.566690981388,0.308688789606
11460.jpg,0.122268140316,0.491285413504,0.386446386576
11368.jpg,0.299737125635,0.540798127651,0.159464746714
11957.jpg,0.158180147409,0.539292991161,0.302526891232
11161.jpg,0.16050131619,0.573604524136,0.265894055367
12194.jpg,0.144666910172,0.618492603302,0.236840441823
12603.jpg,0.266467809677,0.4371958673,0.296336382627
11275.jpg,0.120194658637,0.565983533859,0.31382188201
10051.jpg,0.124941252172,0.590733528137,0.284325242043
11573.jpg,0.160886362195,0.565015733242,0.274097919464
13134.jpg,0.135390162468,0.587813258171,0.276796609163
10820.jpg,0.146094694734,0.546946704388,0.306958585978
12916.jpg,0.117668814957,0.481308043003,0.401023179293
10415.jpg,0.132267788053,0.611083805561,0.256648480892
11214.jpg,0.110823661089,0.671708285809,0.217468068004
12029.jpg,0.246039226651,0.499987959862,0.253972858191
12919.jpg,0.206879690289,0.533229529858,0.259890794754
12635.jpg,0.14699780941,0.576690673828,0.276311546564
13435.jpg,0.309359252453,0.479029357433,0.21161134541
10716.jpg,0.289282441139,0.475101202726,0.235616400838
10391.jpg,0.139414772391,0.604861080647,0.255724132061
12949.jpg,0.130487576127,0.647208452225,0.222303912044
12792.jpg,0.140122637153,0.496281892061,0.363595485687
12890.jpg,0.154341697693,0.44254720211,0.40311101079
11457.jpg,0.145168691874,0.604881823063,0.249949499965
11307.jpg,0.143420502543,0.627908170223,0.228671357036
11901.jpg,0.165889456868,0.586972415447,0.247138127685
10704.jpg,0.290366858244,0.544562518597,0.165070563555
10659.jpg,0.177737563848,0.576263844967,0.24599853158
10723.jpg,0.144717857242,0.583695292473,0.271586924791
12163.jpg,0.168478280306,0.533492743969,0.29802903533
12175.jpg,0.221194624901,0.497739613056,0.281065702438
11531.jpg,0.177297219634,0.531846344471,0.290856420994
11892.jpg,0.11577527225,0.634554862976,0.249669879675
12039.jpg,0.146216005087,0.61528223753,0.238501772285
11651.jpg,0.145363137126,0.563585340977,0.291051477194
10838.jpg,0.197675675154,0.483897328377,0.318427056074
10802.jpg,0.124650247395,0.607716262341,0.267633467913
11063.jpg,0.164060756564,0.574196815491,0.261742502451
12600.jpg,0.158247470856,0.514693200588,0.327059298754
13486.jpg,0.163990095258,0.520823299885,0.315186679363
10702.jpg,0.170240968466,0.53456145525,0.295197546482
12859.jpg,0.169411569834,0.558302819729,0.27228552103
13365.jpg,0.293626755476,0.556073009968,0.150300174952
12054.jpg,0.157219722867,0.521727859974,0.321052461863
10616.jpg,0.205700069666,0.640897631645,0.153402283788
11374.jpg,0.1404902637,0.605426073074,0.25408372283
12368.jpg,0.132132589817,0.636686623096,0.231180787086
10261.jpg,0.166851937771,0.516019761562,0.317128241062
10610.jpg,0.0789072662592,0.471688807011,0.449403882027
11151.jpg,0.138884186745,0.618581295013,0.242534562945
11924.jpg,0.141818732023,0.41713514924,0.441046148539
12180.jpg,0.16784954071,0.540282547474,0.291868001223
11383.jpg,0.131231218576,0.61857008934,0.250198692083
12026.jpg,0.123788751662,0.647454559803,0.228756666183
13404.jpg,0.146928906441,0.580962181091,0.272108912468
10021.jpg,0.180202454329,0.482339262962,0.337458282709
12216.jpg,0.391155958176,0.470655560493,0.138188436627
10717.jpg,0.179076984525,0.613036155701,0.207886859775
12473.jpg,0.150615528226,0.594886302948,0.254498153925
13007.jpg,0.157707706094,0.558740019798,0.283552259207
12593.jpg,0.163799658418,0.536091685295,0.300108641386
11141.jpg,0.127703174949,0.623255908489,0.249040991068
11499.jpg,0.125995799899,0.56121712923,0.312787085772
12417.jpg,0.143262833357,0.58979421854,0.266942948103
11211.jpg,0.151653826237,0.644669830799,0.203676387668
12371.jpg,0.148756757379,0.603690803051,0.247552424669
12824.jpg,0.10842397809,0.676899194717,0.214676827192
11425.jpg,0.345542907715,0.48594814539,0.168508887291
11514.jpg,0.149284616113,0.638194262981,0.212521120906
10262.jpg,0.168780297041,0.461628258228,0.369591474533
10907.jpg,0.159241005778,0.566003978252,0.274755090475
11831.jpg,0.15851329267,0.613909840584,0.227576911449
11916.jpg,0.150128304958,0.604299128056,0.245572581887
10399.jpg,0.553471684456,0.398553609848,0.047974716872
13115.jpg,0.127455189824,0.521669864655,0.350874990225
12450.jpg,0.152953609824,0.517616450787,0.329429924488
12812.jpg,0.154373779893,0.622143745422,0.223482489586
11511.jpg,0.114577151835,0.348984867334,0.536438047886
10257.jpg,0.163011148572,0.5549249053,0.282063961029
10630.jpg,0.150699034333,0.588741123676,0.260559856892
11036.jpg,0.152765125036,0.567814946175,0.279419928789
13124.jpg,0.246047526598,0.567052185535,0.186900317669
10851.jpg,0.137913048267,0.545719325542,0.316367536783
11257.jpg,0.13606993854,0.599450945854,0.264479130507
13224.jpg,0.215443938971,0.582580804825,0.201975300908
11626.jpg,0.206567168236,0.51445710659,0.278975725174
13035.jpg,0.220510929823,0.436963200569,0.34252589941
10765.jpg,0.164404511452,0.572411954403,0.263183563948
13226.jpg,0.141269817948,0.599027335644,0.259702861309
10973.jpg,0.143606156111,0.609241902828,0.247151896358
11345.jpg,0.124777436256,0.59377270937,0.281449794769
12493.jpg,0.153991863132,0.560439705849,0.285568416119
11604.jpg,0.161306321621,0.631855964661,0.206837803125
12531.jpg,0.265747398138,0.610637664795,0.12361497432
12196.jpg,0.177127853036,0.565285623074,0.257586538792
12273.jpg,0.176350414753,0.465978056192,0.357671529055
10936.jpg,0.128240972757,0.433873564005,0.437885463238
12530.jpg,0.170476034284,0.527898073196,0.301625788212
12985.jpg,0.162548750639,0.534955978394,0.302495270967
10647.jpg,0.184465423226,0.529117941856,0.286416620016
11693.jpg,0.144080966711,0.635371685028,0.220547318459
12835.jpg,0.147860094905,0.438851177692,0.413288712502
10720.jpg,0.141553267837,0.576060771942,0.28238594532
10307.jpg,0.196281418204,0.495123505592,0.308595120907
10624.jpg,0.112640336156,0.634911894798,0.252447783947
12479.jpg,0.13673388958,0.657549262047,0.205716773868
13502.jpg,0.151417970657,0.609101176262,0.239480853081
13386.jpg,0.0760212987661,0.339130192995,0.584848582745
12048.jpg,0.124259695411,0.618413448334,0.257326930761
13349.jpg,0.150654926896,0.51330280304,0.336042225361
13104.jpg,0.301973044872,0.576985478401,0.121041499078
10465.jpg,0.125811308622,0.52307754755,0.35111117363
11406.jpg,0.198408141732,0.625320017338,0.17627184093
12154.jpg,0.209152981639,0.483291298151,0.307555645704
12660.jpg,0.17271925509,0.539603352547,0.287677437067
13223.jpg,0.13152076304,0.506869316101,0.361609876156
10774.jpg,0.137557387352,0.626976549625,0.23546603322
11561.jpg,0.158823847771,0.655155599117,0.186020597816
10033.jpg,0.2507353127,0.52159512043,0.227669611573
11268.jpg,0.144874185324,0.497960984707,0.357164800167
13247.jpg,0.156892254949,0.550694286823,0.292413532734
12264.jpg,0.115991592407,0.580006837845,0.30400159955
13395.jpg,0.203687086701,0.636527180672,0.159785702825
12753.jpg,0.169117733836,0.559240877628,0.271641403437
10598.jpg,0.114590138197,0.621996164322,0.263413697481
13313.jpg,0.111857064068,0.581391870975,0.306751012802
12130.jpg,0.15579713881,0.608113527298,0.236089363694
12912.jpg,0.143569648266,0.6517406106,0.204689741135
11634.jpg,0.153624176979,0.52570861578,0.320667177439
13140.jpg,0.114780135453,0.459675788879,0.425544053316
13275.jpg,0.179148226976,0.619274616241,0.201577141881
10512.jpg,0.13179166615,0.503215610981,0.364992767572
11555.jpg,0.235763326287,0.592519819736,0.171716868877
13190.jpg,0.199862867594,0.534755110741,0.265382021666
10054.jpg,0.159358292818,0.585140168667,0.255501538515
13320.jpg,0.182143241167,0.540798842907,0.277057915926
11742.jpg,0.121187314391,0.676357984543,0.202454701066
10487.jpg,0.138539642096,0.592909216881,0.268551081419
10523.jpg,0.108418114483,0.654532194138,0.237049683928
13205.jpg,0.128839179873,0.569583296776,0.30157750845
12508.jpg,0.260585993528,0.445435494184,0.293978452682
12798.jpg,0.148546993732,0.573446154594,0.278006881475
11704.jpg,0.161785021424,0.517196655273,0.321018368006
12471.jpg,0.11719237268,0.662174642086,0.220632940531
11700.jpg,0.168970927596,0.546214640141,0.28481438756
10077.jpg,0.134671345353,0.589654028416,0.275674641132
12571.jpg,0.15045389533,0.534440696239,0.315105348825
12900.jpg,0.114113777876,0.565038383007,0.320847839117
12948.jpg,0.146533310413,0.580544233322,0.272922456264
12775.jpg,0.152180314064,0.509522497654,0.338297218084
10325.jpg,0.125167548656,0.622647166252,0.252185285091
10688.jpg,0.126294344664,0.530768275261,0.342937380075
10800.jpg,0.14252576232,0.586019575596,0.271454721689
11627.jpg,0.214433088899,0.603345990181,0.182220891118
13279.jpg,0.196668788791,0.601585388184,0.201745793223
11572.jpg,0.161186859012,0.618129491806,0.220683649182
11279.jpg,0.162054553628,0.599798500538,0.238146930933
10806.jpg,0.481109559536,0.443445950747,0.0754445269704
12398.jpg,0.105946347117,0.417890250683,0.476163476706
12143.jpg,0.128863856196,0.539595663548,0.331540554762
10617.jpg,0.109308689833,0.624746918678,0.265944331884
10246.jpg,0.107115618885,0.673527300358,0.219357088208
10163.jpg,0.168551743031,0.564024448395,0.267423778772
11696.jpg,0.153406664729,0.595251262188,0.251342058182
12317.jpg,0.199385523796,0.543525874615,0.257088512182
10957.jpg,0.159259900451,0.650031447411,0.19070866704
12410.jpg,0.145068973303,0.609964847565,0.24496614933
13108.jpg,0.301663219929,0.492208212614,0.206128537655
13454.jpg,0.210442513227,0.535284280777,0.254273235798
11253.jpg,0.164793267846,0.574479579926,0.260727137327
12870.jpg,0.226918190718,0.47161963582,0.301462113857
12233.jpg,0.586832642555,0.372861891985,0.0403054989874
11928.jpg,0.216507866979,0.521738350391,0.261753857136
13281.jpg,0.163808554411,0.551344931126,0.284846574068
11130.jpg,0.169169649482,0.50284320116,0.327987134457
10581.jpg,0.131666079164,0.676133990288,0.192199885845
10899.jpg,0.136491730809,0.537824451923,0.325683891773
13014.jpg,0.13219845295,0.611895143986,0.255906432867
11212.jpg,0.112894333899,0.653337597847,0.2337680161
13402.jpg,0.140504330397,0.544656634331,0.314838945866
